County,Premium_Rate_per_acre
Colusa,128.9
Stanislaus,144.68
Merced,64.63
Merced,175.99
Kern,93.6
San Joaquin,141.21
Butte,150.14
Merced,167.57
Fresno,159.77
Kern,171.11
Stanislaus,134.95
Madera,151.77
Merced,59.02
Fresno,189.03
Stanislaus,126.72
Colusa,133.12
Fresno,148.64
Kern,175.95
Madera,158.1
San Joaquin,127.62
Colusa,34.75
Tulare,193.86
Stanislaus,165.28
Merced,60.47
Stanislaus,46.59
Madera,157.01
Tulare,208.44
Fresno,198.15
Fresno,79.18
Merced,87.27
Kern,210.71
Fresno,183.77
Fresno,167.87
San Joaquin,62.73
Fresno,216.78
Butte,131.07
Kern,47.25
Kern,191.25
Other,183.15
Butte,131.5
Other,208.77
Madera,174.34
Glenn,151.6
Kern,175.5
Merced,53.5
Madera,143.75
Kern,199.91
Madera,139.19
Other,177.46
Madera,129.89
Kern,209.25
San Joaquin,130.14
Stanislaus,127.95
Colusa,131.8
Madera,146.92
Tulare,201.53
Butte,134.41
Fresno,115.02
Other,217.68
Madera,91.48
Glenn,134.86
San Joaquin,144.27
San Joaquin,96.12
Fresno,177.19
Fresno,174.56
Stanislaus,149.97
Fresno,155.92
Butte,160.83
Madera,162.95
Colusa,174.1
Kern,185.4
Tulare,132.62
Tulare,160.49
Merced,177.44
Merced,168.73
Fresno,158.35
Glenn,134.12
Butte,143.13
Tulare,161.68
Madera,185.23
Stanislaus,151.96
Madera,158.2
Other,87.62
Stanislaus,160.08
Stanislaus,149.22
Madera,64.45
Other,247.0
Fresno,156.23
Fresno,157.44
Other,228.69
Fresno,154.81
Madera,141.87
Other,200.85
Madera,203.74
Fresno,161.29
Butte,157.75
Other,210.0
Kern,186.08
Stanislaus,157.06
Fresno,164.63
Kern,196.99
San Joaquin,61.2
Madera,126.72
Fresno,121.6
Madera,221.66
Kern,54.9
Stanislaus,155.17
Fresno,139.22
Butte,120.73
Merced,127.13
Butte,179.46
Butte,138.17
Butte,117.48
Fresno,123.93
Kern,176.4
Merced,142.03
Glenn,69.6
Glenn,120.3
Butte,141.33
Stanislaus,50.37
Merced,156.44
Merced,193.79
Colusa,172.08
Stanislaus,152.9
Merced,167.09
Other,172.01
Glenn,151.85
Fresno,151.37
Merced,148.32
Other,140.08
Glenn,143.77
Kern,229.28
San Joaquin,167.49
Colusa,162.51
Butte,136.71
Butte,158.35
Merced,159.15
Stanislaus,164.71
Kern,47.7
Fresno,146.61
Fresno,80.09
Madera,133.45
Kern,155.36
Other,168.05
Fresno,137.4
Fresno,144.18
San Joaquin,44.82
Merced,160.02
Glenn,78.59
Other,176.1
San Joaquin,125.82
Glenn,146.6
Stanislaus,115.1
Fresno,157.24
Fresno,125.85
Madera,158.8
Other,160.63
Fresno,181.34
Fresno,162.81
Fresno,168.48
Madera,116.42
San Joaquin,70.02
Fresno,149.85
Fresno,152.18
Colusa,135.49
Fresno,165.95
Glenn,122.79
Stanislaus,169.16
Fresno,176.28
Merced,159.35
Kern,176.29
Colusa,52.65
Madera,149.19
Stanislaus,49.42
Kern,150.08
Kern,92.7
Merced,140.96
Merced,179.76
Stanislaus,146.0
Madera,129.39
Other,205.3
Fresno,74.32
Stanislaus,50.18
Stanislaus,172.84
Other,69.3
Other,169.66
San Joaquin,141.48
Stanislaus,113.12
Tulare,82.62
Fresno,182.96
Colusa,126.71
San Joaquin,145.89
Kern,143.66
Merced,142.03
Other,129.07
Madera,167.61
San Joaquin,123.39
Kern,144.34
Kern,189.68
Merced,208.5
Merced,158.77
San Joaquin,173.7
Colusa,173.48
Stanislaus,137.97
Stanislaus,152.52
Glenn,124.63
Tulare,187.6
San Joaquin,182.79
San Joaquin,158.94
Other,190.58
Other,214.09
Kern,219.26
Fresno,80.19
Kern,184.5
Merced,171.63
Kern,152.1
Stanislaus,50.84
Butte,108.24
Stanislaus,175.49
Kern,187.88
Madera,140.88
Kern,165.38
Other,167.43
Colusa,56.07
Kern,165.6
Fresno,162.91
Stanislaus,158.95
Fresno,156.03
Madera,156.92
Fresno,194.6
Fresno,77.15
Merced,181.89
Madera,122.17
Merced,119.0
Merced,99.07
Colusa,140.14
Kern,226.91
Tulare,180.47
Merced,135.16
Butte,120.38
Stanislaus,159.33
Other,151.35
Kern,199.35
Fresno,45.56
Madera,164.93
Madera,152.36
Tulare,144.4
Madera,160.78
Fresno,212.83
Merced,168.25
Kern,202.95
Fresno,173.85
Fresno,167.37
Madera,55.84
Merced,159.15
Fresno,159.77
San Joaquin,38.61
Glenn,37.8
Merced,111.75
Kern,164.92
Other,214.95
Madera,158.4
Merced,152.38
Madera,177.9
Other,233.89
San Joaquin,115.83
Merced,154.9
Stanislaus,48.86
Other,147.76
Stanislaus,184.46
Madera,74.74
Fresno,129.6
Glenn,105.81
Tulare,173.56
San Joaquin,139.14
Butte,147.15
Stanislaus,151.86
Glenn,102.06
Merced,175.02
Kern,233.32
Other,235.5
Fresno,199.36
Stanislaus,99.6
Stanislaus,136.08
Fresno,141.85
Kern,166.73
Merced,117.94
Stanislaus,148.18
Tulare,170.21
Glenn,113.89
Kern,191.14
Stanislaus,180.97
San Joaquin,72.54
Other,169.54
Fresno,188.53
Madera,178.7
Merced,173.76
Madera,138.8
Madera,189.19
Merced,158.09
Butte,139.28
Butte,127.74
Other,245.64
Merced,54.95
Fresno,173.64
Madera,151.27
Madera,147.41
Madera,185.23
Glenn,145.77
Fresno,171.11
Kern,180.56
Other,64.23
Glenn,146.1
Fresno,141.24
Fresno,119.68
Kern,200.25
Butte,108.16
Fresno,211.71
Kern,207.68
Kern,159.64
Glenn,131.62
Fresno,111.58
Merced,142.8
Madera,139.39
Merced,171.63
Tulare,161.46
Madera,185.53
Stanislaus,155.45
Butte,154.16
Butte,164.07
Fresno,148.53
Glenn,154.26
Tulare,135.0
Fresno,85.96
Fresno,182.66
Stanislaus,163.67
Butte,153.39
Kern,197.66
Stanislaus,70.31
Fresno,151.88
Butte,124.06
Tulare,59.94
Kern,203.62
Butte,149.11
Stanislaus,181.35
Kern,162.56
Colusa,128.12
Glenn,150.02
San Joaquin,109.98
Stanislaus,129.94
Madera,130.09
Merced,133.22
Kern,163.12
Fresno,176.78
Madera,127.12
Kern,169.88
Other,60.76
Fresno,136.08
Merced,40.44
Merced,116.87
Other,174.36
Other,203.32
Stanislaus,164.15
Merced,145.22
Tulare,99.68
Butte,148.6
Madera,169.88
Other,172.38
Tulare,149.47
Madera,182.85
Kern,164.14
Fresno,104.59
Colusa,144.17
Fresno,166.86
Stanislaus,182.01
Fresno,162.2
Butte,150.31
Kern,187.99
Butte,115.85
Madera,157.61
Fresno,124.94
Butte,144.84
Fresno,177.09
Kern,211.84
Kern,201.26
Colusa,143.12
Tulare,165.78
Colusa,168.22
Fresno,162.91
Tulare,185.54
Other,175.6
Fresno,170.71
San Joaquin,178.74
Butte,104.05
Butte,150.65
Butte,159.97
San Joaquin,136.89
Kern,183.49
Kern,185.4
Fresno,175.67
Fresno,134.86
Butte,137.57
Merced,152.19
Fresno,203.61
Madera,184.34
Fresno,156.23
Butte,157.32
Butte,156.38
Other,201.34
Kern,172.91
Kern,217.35
Madera,106.62
Fresno,173.24
Butte,136.29
Tulare,180.36
Butte,96.53
Kern,188.66
Kern,228.26
Other,183.15
Glenn,155.93
Madera,181.57
Other,212.73
Madera,187.01
Merced,131.0
San Joaquin,181.26
Kern,147.71
Madera,121.87
Tulare,155.95
Tulare,186.73
Fresno,132.84
Kern,181.12
Merced,165.44
Madera,145.63
Madera,140.68
Other,217.43
Fresno,130.11
Fresno,175.87
Fresno,186.1
Other,134.15
Stanislaus,131.26
Fresno,171.42
Kern,191.36
Stanislaus,123.8
Fresno,154.0
Fresno,171.11
Glenn,148.85
Stanislaus,197.32
Fresno,184.48
Other,229.06
Fresno,117.75
Merced,153.93
Kern,175.5
Colusa,181.55
Kern,81.79
Butte,144.32
Kern,149.4
Glenn,127.87
Stanislaus,139.67
Fresno,167.16
Fresno,186.91
Merced,168.93
San Joaquin,165.87
Stanislaus,146.95
Butte,55.23
Other,246.51
Other,148.75
Fresno,142.46
Stanislaus,135.42
Butte,135.69
Stanislaus,185.41
Fresno,150.56
Merced,189.24
Merced,134.97
Madera,161.47
Fresno,193.69
Madera,142.06
Stanislaus,114.06
Stanislaus,159.14
Fresno,125.85
Butte,142.02
Stanislaus,135.8
Other,155.43
Tulare,186.95
Madera,152.76
Kern,184.61
Other,201.59
Madera,50.0
Kern,190.01
Madera,149.39
San Joaquin,168.84
Madera,162.66
Madera,118.01
Madera,220.97
Butte,122.61
Other,225.47
Madera,115.53
Other,243.79
Glenn,135.03
San Joaquin,149.22
Merced,150.54
Other,170.16
Madera,123.26
Madera,150.68
Stanislaus,147.14
Other,204.93
Other,72.27
Kern,136.69
Madera,159.49
Kern,192.15
Fresno,161.9
Madera,163.35
San Joaquin,144.27
Fresno,143.67
Kern,149.18
Kern,181.12
Stanislaus,124.36
Madera,128.2
Tulare,76.57
Stanislaus,138.92
Tulare,54.0
Stanislaus,152.33
Stanislaus,169.25
Fresno,182.66
Kern,149.18
Fresno,115.02
Glenn,147.1
Kern,205.65
Other,200.1
Kern,65.7
Fresno,117.35
Glenn,100.23
Butte,112.69
Stanislaus,129.37
Glenn,113.8
Butte,149.45
Stanislaus,153.94
Stanislaus,148.46
Merced,111.36
Kern,183.04
Kern,171.34
Butte,168.01
San Joaquin,144.09
Merced,114.55
Fresno,154.61
Madera,137.11
Stanislaus,191.55
Other,192.56
Madera,173.74
Madera,176.32
Fresno,151.98
Fresno,178.0
Glenn,122.13
Merced,163.12
Fresno,169.8
Other,189.71
Merced,88.72
Fresno,149.44
Stanislaus,141.47
Fresno,133.45
Merced,177.44
Fresno,142.26
San Joaquin,144.09
Fresno,160.28
Madera,195.52
Fresno,143.88
Colusa,146.02
Merced,196.11
Merced,45.76
Other,201.09
Merced,156.73
Other,134.15
Other,203.57
Kern,196.09
Colusa,167.87
Kern,156.83
Glenn,131.95
Butte,136.2
Colusa,146.54
Stanislaus,145.25
Fresno,133.55
Madera,201.76
Kern,158.96
Stanislaus,124.08
Fresno,134.76
Fresno,161.19
Kern,221.06
Kern,204.75
Tulare,193.32
Tulare,64.15
Glenn,130.12
Kern,128.25
Butte,169.46
Stanislaus,168.68
Merced,114.46
Fresno,167.16
Fresno,188.63
Kern,155.7
Madera,181.07
Tulare,163.4
Fresno,136.18
Colusa,100.47
Kern,201.15
Kern,149.62
Kern,182.25
San Joaquin,164.16
Stanislaus,130.13
Tulare,158.33
Stanislaus,119.64
San Joaquin,151.65
Colusa,104.42
Kern,148.84
Kern,207.56
Stanislaus,111.89
Other,209.63
Merced,74.69
Kern,175.84
Merced,176.28
Glenn,102.23
Kern,178.88
Other,194.29
Tulare,174.31
Fresno,201.08
Fresno,200.37
Stanislaus,188.15
Fresno,182.86
Fresno,157.04
Kern,180.11
Madera,159.19
Fresno,197.44
Kern,185.4
Other,184.39
Fresno,159.98
Other,214.71
Fresno,164.73
Tulare,165.35
Madera,175.03
Kern,184.39
Kern,167.74
Fresno,188.12
Madera,71.18
Butte,148.0
Butte,165.02
Stanislaus,142.41
Madera,166.12
Stanislaus,147.7
Butte,119.02
San Joaquin,115.65
Stanislaus,66.72
Merced,119.78
Stanislaus,135.32
Stanislaus,113.31
Kern,135.0
Merced,131.87
Madera,132.86
Kern,192.71
Other,216.93
Other,153.82
Tulare,183.38
Other,210.13
Butte,119.02
Merced,169.8
Madera,132.96
Stanislaus,46.87
Kern,88.43
San Joaquin,67.23
Tulare,156.6
Tulare,119.66
Madera,142.56
Kern,56.92
Stanislaus,147.33
Merced,190.31
Other,155.43
Madera,160.38
Madera,178.3
Glenn,144.69
Kern,196.65
Butte,119.53
Butte,51.04
San Joaquin,160.11
Kern,204.98
San Joaquin,156.78
Fresno,166.15
Fresno,157.14
Stanislaus,157.15
Kern,198.56
Madera,178.5
Butte,79.26
Colusa,153.65
Tulare,174.42
Stanislaus,144.11
Kern,171.11
Kern,155.7
Madera,160.78
Madera,181.96
Glenn,168.16
Fresno,215.46
Kern,148.28
Merced,173.86
Merced,133.42
Stanislaus,134.28
Kern,191.25
Kern,163.24
Fresno,165.95
San Joaquin,141.66
San Joaquin,146.88
Fresno,134.86
San Joaquin,128.16
Madera,134.84
Fresno,64.6
Fresno,165.14
Kern,191.36
Tulare,189.65
Merced,160.9
Kern,207.68
Fresno,152.99
Kern,188.32
Madera,106.52
Fresno,167.26
Kern,121.5
Kern,160.99
Butte,155.01
Fresno,201.28
Butte,105.16
Other,186.37
Fresno,117.25
Colusa,98.37
Kern,139.84
Other,170.78
Fresno,111.98
Butte,100.21
Stanislaus,154.89
Tulare,177.23
Colusa,104.86
Tulare,133.16
Merced,128.48
San Joaquin,132.66
Kern,196.42
Fresno,71.99
Glenn,140.53
Other,236.73
Other,209.14
Madera,187.21
Kern,208.58
Stanislaus,170.1
Stanislaus,176.81
Madera,152.86
Merced,183.24
Stanislaus,144.02
Stanislaus,143.64
Other,190.08
Fresno,54.07
Stanislaus,202.14
Tulare,144.18
Other,238.34
Madera,99.99
Kern,215.66
Stanislaus,149.69
Fresno,182.96
Stanislaus,159.42
Merced,186.15
Stanislaus,199.11
Other,206.66
Merced,160.99
Madera,99.89
Kern,184.61
Merced,164.67
Kern,111.71
Merced,145.12
Kern,175.5
Madera,195.23
Butte,148.17
Kern,136.24
Madera,160.58
Fresno,148.33
Fresno,170.0
Butte,127.65
Other,225.47
Merced,151.8
Merced,142.32
Other,183.52
Butte,139.28
Fresno,175.36
Fresno,159.77
Fresno,199.06
Fresno,164.94
Merced,169.22
Merced,192.34
Stanislaus,135.8
Merced,126.36
Glenn,148.52
Kern,129.83
Merced,152.28
Merced,191.27
Fresno,152.58
Madera,173.55
Fresno,155.82
Madera,132.26
Fresno,175.87
Merced,151.32
Fresno,162.51
Stanislaus,132.49
Kern,165.49
Kern,187.31
Fresno,151.37
Stanislaus,163.96
Stanislaus,168.78
Madera,188.69
San Joaquin,154.08
Fresno,126.36
San Joaquin,143.64
Fresno,138.0
Colusa,144.35
Kern,200.36
Other,203.69
Kern,162.9
Butte,116.71
San Joaquin,132.93
Stanislaus,137.88
Butte,159.2
Tulare,193.75
San Joaquin,167.13
Colusa,147.77
San Joaquin,177.48
Kern,90.9
Butte,142.78
Stanislaus,178.7
San Joaquin,111.24
Butte,143.73
Madera,164.34
Stanislaus,103.1
Merced,167.47
Stanislaus,194.1
Stanislaus,121.43
Colusa,100.47
Glenn,118.88
San Joaquin,129.6
Fresno,71.08
Fresno,174.35
Merced,157.9
Tulare,192.46
Butte,145.01
Other,208.02
Kern,136.91
Colusa,156.11
Stanislaus,149.69
Kern,199.58
Madera,202.36
Merced,46.92
Merced,101.3
Kern,209.92
Merced,131.39
Madera,143.75
Stanislaus,136.17
Kern,95.85
Other,184.64
Fresno,167.37
Tulare,168.91
Other,207.28
San Joaquin,182.43
Madera,183.74
Madera,203.74
Colusa,157.16
Fresno,155.82
Fresno,165.44
Stanislaus,122.94
Colusa,108.28
Fresno,202.6
Stanislaus,155.93
Other,141.45
Kern,185.29
Merced,137.48
Merced,109.81
Fresno,67.84
Stanislaus,107.45
Merced,57.76
Madera,173.05
Madera,123.26
Fresno,159.77
Glenn,147.1
Fresno,76.75
Stanislaus,120.68
Merced,133.71
San Joaquin,155.52
Other,231.16
Tulare,171.94
San Joaquin,148.05
Butte,158.77
Stanislaus,131.92
Other,68.56
Tulare,186.19
Stanislaus,150.82
Kern,192.15
Other,245.52
Other,202.21
Glenn,63.94
Fresno,217.38
Merced,150.93
Merced,171.05
Madera,137.11
Fresno,150.26
Kern,176.4
Stanislaus,123.13
Merced,146.29
Merced,155.77
Merced,168.15
Other,144.04
Merced,141.06
Stanislaus,179.27
Stanislaus,161.03
Madera,171.57
Butte,151.08
Stanislaus,160.74
Merced,149.67
San Joaquin,150.3
Stanislaus,180.97
Kern,136.12
Merced,178.21
Fresno,108.64
Other,189.83
Madera,158.89
Stanislaus,123.7
Fresno,49.82
Stanislaus,121.15
Fresno,222.85
Madera,153.55
San Joaquin,106.2
Kern,171.34
Kern,147.71
Merced,151.51
Fresno,143.57
Stanislaus,166.41
Fresno,161.6
San Joaquin,109.44
Fresno,167.37
Merced,62.02
Fresno,197.74
Butte,126.88
Madera,72.37
Other,135.51
Fresno,163.11
Tulare,179.93
Other,199.61
Other,210.62
Other,236.73
Butte,152.36
Fresno,158.66
Merced,191.47
Stanislaus,135.8
Butte,133.98
Other,234.51
Tulare,122.36
Kern,163.69
Fresno,195.31
Merced,63.37
Fresno,168.48
Kern,219.82
Kern,58.95
Kern,130.72
Butte,161.25
Madera,182.26
Butte,157.15
Fresno,152.89
Merced,129.94
Fresno,171.11
San Joaquin,171.27
Glenn,100.9
Kern,160.43
Fresno,133.75
Madera,126.13
Kern,211.28
Madera,148.7
Merced,140.09
Fresno,75.53
Colusa,120.74
Merced,98.49
Fresno,185.69
Tulare,150.88
Madera,164.64
Madera,128.5
Merced,156.93
Tulare,175.82
Merced,156.25
Colusa,149.26
Stanislaus,172.37
San Joaquin,133.56
Madera,158.99
Other,178.94
Fresno,197.54
Other,182.41
Glenn,156.34
Merced,164.86
Stanislaus,137.5
Colusa,112.41
Colusa,85.29
Other,226.46
Fresno,157.85
Stanislaus,133.06
Fresno,169.9
Stanislaus,117.75
Kern,191.02
Kern,223.76
Merced,143.96
Fresno,144.58
Tulare,138.78
Glenn,156.34
Fresno,167.37
Other,188.22
Other,213.96
Glenn,129.2
Tulare,173.99
Tulare,50.11
San Joaquin,119.61
Fresno,167.57
Kern,186.75
Stanislaus,187.02
Other,148.38
Kern,176.62
Fresno,138.71
Fresno,118.16
San Joaquin,107.19
Other,209.01
Butte,48.56
Merced,121.23
Stanislaus,165.38
Madera,163.65
Kern,180.23
Other,228.57
Fresno,144.28
Colusa,150.49
Tulare,202.93
Fresno,56.4
Kern,171.68
Stanislaus,178.42
Kern,216.68
Kern,190.35
Madera,135.04
Other,212.48
Fresno,191.36
Other,171.64
Stanislaus,141.09
Kern,190.8
Kern,150.08
Fresno,159.87
Fresno,165.24
San Joaquin,193.05
Other,255.54
Stanislaus,135.89
Stanislaus,175.01
Merced,47.31
Madera,138.8
Merced,169.89
Other,233.39
Fresno,104.9
Glenn,122.88
Other,196.14
Other,191.56
Fresno,145.29
Stanislaus,145.81
Merced,164.18
Kern,220.5
Fresno,137.5
Kern,166.5
Stanislaus,178.04
Fresno,177.8
Kern,205.42
Butte,143.13
Stanislaus,167.45
Butte,182.37
Fresno,50.22
Other,180.43
Madera,151.07
Stanislaus,151.39
Merced,178.6
Merced,44.31
Kern,161.33
San Joaquin,115.83
Other,153.7
Fresno,174.66
Butte,171.77
Kern,177.52
Stanislaus,134.1
Madera,174.93
Colusa,135.92
Merced,182.28
Merced,164.09
Tulare,196.67
Fresno,144.58
Kern,172.8
Fresno,163.62
San Joaquin,125.46
Kern,218.02
Butte,141.67
Madera,169.98
Merced,119.87
San Joaquin,126.0
Madera,123.95
Fresno,155.42
Colusa,165.5
Stanislaus,143.55
Tulare,172.8
Merced,117.84
Stanislaus,186.54
Stanislaus,157.15
Fresno,111.58
Stanislaus,159.52
Stanislaus,41.39
Stanislaus,138.44
Colusa,109.69
Tulare,124.96
Kern,175.73
Tulare,189.86
Stanislaus,165.38
Colusa,150.93
Other,103.33
Kern,166.28
Kern,54.11
Kern,204.52
Fresno,155.82
Fresno,114.01
Merced,171.15
Butte,155.35
Other,218.3
Kern,191.7
Other,153.7
Other,192.06
Fresno,98.92
Stanislaus,149.4
Kern,192.82
Madera,132.86
Butte,139.62
Other,227.95
San Joaquin,132.12
Madera,163.84
Other,177.33
Madera,179.88
Glenn,144.11
Merced,135.16
Merced,146.67
Madera,170.68
Madera,150.58
Glenn,125.04
Merced,113.87
Stanislaus,190.98
Colusa,124.52
Other,223.74
Other,150.6
Butte,184.77
Stanislaus,113.21
San Joaquin,104.94
Fresno,176.58
Merced,137.68
Merced,142.42
San Joaquin,164.25
Kern,175.73
Fresno,201.39
Kern,191.14
Tulare,107.78
Glenn,134.12
Kern,75.6
Kern,177.19
Kern,174.15
Kern,171.34
Other,51.6
Other,165.21
Madera,125.04
Kern,179.66
San Joaquin,151.74
Glenn,118.46
Kern,155.81
Butte,101.23
San Joaquin,135.09
Madera,177.31
Stanislaus,156.4
Other,233.64
Kern,171.79
San Joaquin,201.06
San Joaquin,113.22
Kern,189.79
Stanislaus,181.91
Colusa,137.86
Other,148.5
Other,209.51
San Joaquin,138.06
Stanislaus,149.22
Merced,74.3
Glenn,140.19
Kern,196.2
San Joaquin,151.83
Other,145.65
Kern,171.0
Stanislaus,177.66
Fresno,215.86
Fresno,114.51
Kern,193.84
Glenn,114.88
Other,126.97
Fresno,142.86
Kern,54.56
San Joaquin,144.72
Merced,173.18
Fresno,59.54
Glenn,127.71
Merced,157.8
Stanislaus,65.96
Colusa,155.05
Butte,169.89
Madera,164.54
Fresno,168.99
Merced,142.42
Stanislaus,117.75
Madera,151.17
Fresno,158.96
Other,139.47
Stanislaus,186.64
Butte,146.8
Merced,176.47
Stanislaus,51.31
Merced,195.73
Stanislaus,143.92
Colusa,130.05
Stanislaus,172.84
Kern,212.29
Other,284.25
Merced,109.71
Madera,159.59
Fresno,184.28
Kern,200.92
Butte,104.48
Stanislaus,148.27
Merced,195.43
Tulare,232.63
Other,225.22
Merced,109.62
Fresno,140.94
Kern,220.28
Kern,215.78
Merced,108.94
Fresno,188.73
Kern,147.83
Stanislaus,178.98
Stanislaus,125.87
Kern,147.94
Colusa,132.5
San Joaquin,106.65
Colusa,141.45
Kern,198.34
San Joaquin,128.79
Butte,121.67
San Joaquin,114.03
Fresno,146.71
Kern,166.84
Other,141.07
Glenn,144.85
San Joaquin,157.59
Colusa,165.5
San Joaquin,127.89
Kern,114.52
Fresno,78.06
Fresno,153.7
Stanislaus,153.0
Butte,96.02
Glenn,136.45
Merced,165.15
Merced,202.59
Madera,197.31
Stanislaus,164.05
Other,191.07
Butte,104.31
Stanislaus,147.04
Stanislaus,137.02
Stanislaus,136.55
Stanislaus,126.44
Other,198.5
Other,174.74
Stanislaus,149.78
Stanislaus,112.46
Other,221.76
Fresno,188.83
Other,206.91
Colusa,165.94
Stanislaus,125.12
Kern,174.15
Butte,145.86
Tulare,188.46
Stanislaus,102.53
Stanislaus,161.12
San Joaquin,170.64
Stanislaus,153.18
Stanislaus,158.67
Fresno,137.09
Merced,174.05
Madera,186.91
Tulare,206.93
San Joaquin,169.65
Kern,126.68
Madera,194.93
San Joaquin,142.11
Other,260.37
Madera,138.01
Madera,173.94
Glenn,169.33
Fresno,130.21
Kern,193.16
Fresno,82.01
Colusa,130.4
San Joaquin,147.87
Fresno,174.35
Butte,127.82
Merced,150.16
Other,78.09
Madera,151.77
Tulare,162.22
Fresno,185.08
Butte,93.71
Merced,144.35
Kern,179.1
Other,246.26
San Joaquin,142.92
Merced,201.72
Butte,137.74
Tulare,201.42
Merced,138.74
Madera,178.5
Fresno,166.46
Tulare,142.02
Stanislaus,174.35
Stanislaus,148.36
Fresno,189.84
Kern,145.91
Butte,172.2
Other,134.27
Kern,190.24
Stanislaus,109.9
Other,57.3
Other,199.61
Stanislaus,171.8
Tulare,185.11
Fresno,126.36
Other,220.03
Tulare,173.99
Glenn,106.64
Kern,169.31
Stanislaus,155.17
Fresno,67.13
Glenn,48.45
Fresno,151.17
Merced,159.25
Other,172.76
Tulare,213.73
Merced,174.83
Fresno,138.0
San Joaquin,158.76
Madera,58.61
Stanislaus,103.95
Kern,182.02
Fresno,146.31
Madera,172.06
Madera,152.95
Fresno,182.86
Madera,129.29
Kern,168.75
Butte,125.94
Fresno,177.09
Kern,187.88
Kern,185.29
Fresno,188.93
Colusa,102.67
Other,187.98
Merced,179.66
Other,70.54
Tulare,189.22
Stanislaus,147.51
Stanislaus,134.0
Colusa,113.55
Kern,176.4
Madera,107.71
San Joaquin,129.51
Stanislaus,155.17
Fresno,105.3
Other,193.79
Merced,166.12
Fresno,109.45
Stanislaus,147.99
San Joaquin,145.8
Kern,88.54
Tulare,180.14
Other,169.41
Other,135.26
Fresno,124.84
Colusa,145.4
Merced,130.52
Stanislaus,133.24
Stanislaus,194.86
Kern,189.79
Glenn,124.13
Kern,205.2
Kern,155.48
Merced,40.25
Butte,139.96
Kern,197.89
Madera,164.04
Stanislaus,147.33
Other,134.89
Kern,176.18
Kern,167.62
Other,189.46
Butte,118.33
Stanislaus,145.62
Merced,147.74
Kern,170.1
Other,178.94
Stanislaus,141.09
Other,201.22
Kern,194.18
Madera,141.77
Fresno,143.67
Fresno,147.22
Fresno,164.43
Stanislaus,142.6
Other,157.9
Stanislaus,41.96
Colusa,172.6
Merced,149.67
Other,105.31
San Joaquin,153.54
Glenn,114.88
Madera,161.67
Stanislaus,138.54
Madera,181.17
Madera,129.1
Merced,160.41
Stanislaus,130.69
Kern,183.82
Merced,134.48
Butte,123.72
Merced,140.38
Colusa,83.54
Butte,130.13
Stanislaus,168.68
Glenn,159.84
Fresno,159.06
Fresno,111.78
Madera,196.02
Fresno,168.38
Stanislaus,171.52
Stanislaus,158.85
Fresno,130.41
Glenn,67.02
Fresno,155.32
Stanislaus,146.57
Colusa,94.07
Merced,136.03
Fresno,182.45
Stanislaus,145.34
Fresno,205.84
Colusa,130.57
Stanislaus,124.74
Merced,129.94
Other,176.59
Merced,139.42
Madera,165.53
Stanislaus,158.95
San Joaquin,142.83
Madera,192.06
Stanislaus,143.92
Tulare,169.67
Butte,154.58
Butte,134.66
Kern,202.84
Glenn,181.24
Merced,147.64
Other,174.12
Stanislaus,101.49
Merced,151.61
Butte,117.31
Madera,145.23
Stanislaus,110.47
Other,228.81
Fresno,146.71
Butte,134.83
Stanislaus,164.05
Merced,161.77
San Joaquin,41.67
Other,170.9
Merced,176.18
Fresno,144.79
Stanislaus,183.8
Stanislaus,140.9
Other,179.44
Stanislaus,147.61
Butte,148.94
Stanislaus,180.97
Stanislaus,142.22
Merced,166.41
Tulare,167.29
Merced,160.41
Other,217.55
Merced,120.94
Kern,211.95
Fresno,186.2
Merced,161.67
Kern,198.68
Madera,169.78
Fresno,132.03
Fresno,188.83
Madera,168.2
Butte,142.7
Other,197.26
Fresno,166.46
Colusa,120.13
Kern,191.48
San Joaquin,133.65
Colusa,111.79
Other,172.38
Kern,146.93
San Joaquin,144.27
Other,190.33
Merced,117.74
Stanislaus,141.37
San Joaquin,172.17
San Joaquin,173.25
San Joaquin,197.91
Kern,117.22
Fresno,175.36
Madera,123.16
Madera,149.0
San Joaquin,158.04
Kern,166.84
Madera,170.08
Tulare,205.63
Fresno,169.29
Fresno,186.0
Merced,58.63
San Joaquin,123.39
San Joaquin,148.77
Butte,152.62
Tulare,138.13
Merced,127.9
Fresno,192.68
Madera,174.83
San Joaquin,174.69
Merced,167.47
Stanislaus,160.74
Kern,143.1
Butte,139.19
Butte,156.29
Fresno,150.76
Madera,169.39
Stanislaus,181.25
Other,80.19
Other,207.4
Fresno,135.78
Kern,210.49
Fresno,181.95
San Joaquin,156.24
Other,86.25
Merced,144.93
Fresno,191.16
Madera,151.17
Madera,50.39
Fresno,162.2
Glenn,155.18
Kern,125.66
Colusa,182.26
Other,248.37
Stanislaus,66.34
Tulare,157.68
Fresno,170.61
Butte,139.45
Madera,129.1
Tulare,168.91
Fresno,212.52
Butte,101.83
Fresno,152.99
Merced,146.67
Stanislaus,130.03
Kern,202.28
Fresno,164.94
Fresno,135.88
Tulare,97.52
Stanislaus,129.84
Madera,177.8
Tulare,187.38
Stanislaus,142.03
Madera,194.83
